Bug_ID,Product,Component,Status,Resolution,Summary,Changed,Description,Duplicate_Bug_Ids
519386.0,Papyrus,Diagram,CLOSED,DUPLICATE,[Diagram][Package] under linux Containment Link are not well represented,2021-02-25 09:14:09,created attachment   screenshot package containment link  the circle missed the cross,515414.0
519405.0,Papyrus,Diagram,CLOSED,DUPLICATE,[SequenceDiagram] Overlapping Execution Specifications should be represented by overlapping rectangles,2017-09-14 09:58:11,created attachment   overlapping executionspecifications  as specified in the norm  overlapping executionspecifications on the same lifeline is represented by overlapping rectangles    in the current   version  the overlapping execution specification is not shifted to the right   an execution specification overlapping another should be shifted graphically to the right ,520166.0
519466.0,Orion,Node,CLOSED,DUPLICATE,[Node Missing Function]need to check if user has access to a path or not,2017-07-19 15:01:19,user a login  click a file   and logout  user b login  he s hash will be user a s hash  which is bad  user b should start from fresh ,519907.0
519676.0,Platform,Text,CLOSED,DUPLICATE,[block selection] Enabling block selection with zoomed font resets font size,2017-07-14 18:08:31,to reproduce   zoom the font a couple of times  enable block selection    font size resets   also if you try to select things it behaves like there s no text  if you disable block selection the font size goes back to what it was ,492202.0
519677.0,CDT,cdt-editor,CLOSED,DUPLICATE,word boundaries stop at underscores with ctrl+arrow keys,2017-08-18 11:07:59,hi support  this is a very old issue so might have a similar ticket   problem is illustrated by this forum    cmd arrow key jumping in code treats underscore as a separator    and described here     configure eclipse word boundaries so next word key skips whole identifier  the smart caret option solution doesn t help  it deals with camelcase  not the underscore convention   os        linux kubuntu    kubuntu    kubuntu has more unusual behavior where ctrl left   ctrl right stop at slightly different places  but shares the problem with windows of stopping early near underscores   caret stopping behavior     t  this  variableis  oneword  f   gl  array  buffer   requested behavior     t this variableis oneword f   gl array buffer   current implementations  currently double clicking the word behaves correctly across underscores  eclipse pydev has a  select word  hotkey that selects the word the caret is in  and this hotkey feature used to also work in c   files i believe  in      but the hotkey no longer works in      a hotkey is a cumbersome solution  but still useful on its own  combining the  select word  hotkey followed by a move to right to deselect the word can simulate ctrl right for example  both cdt   pydev stop at underscores  it s just pydev has a specific hotkey alternative  eclipse java does the requested behavior     possible solutions     in preferences c   editor  add another option under  smart caret positioning in identifiers   maybe called  caret treats underscores in identifiers as single word      cooperate with pydev so underscore words are supported  possibly basing off pydev s existing  select word  hotkey  to change the  next word     previous word  behavior  or if current behavior shouldn t change  add new hotkeys like  next underscored word   then users can set their preferred keys      somehow set the java word behavior as a general editors setting that overrides both c     py files  so word navigation acts like a java file even in cpp  h   py files ,324316.0
519727.0,Platform,IDE,CLOSED,DUPLICATE,Custom print margin column not longer honored,2018-03-13 12:41:59,fresh install of eclipse         general    editors    text editors  enable  show print margin     set  print margin column  to        apply  the column will remain at    any custom value is ignored ,468307.0
519799.0,Community,Website,CLOSED,DUPLICATE,Intermittent database error msg included in response when retrieving mirrors list,2017-07-18 16:34:31,seeing intermittent errors when parsing the list of mirrors returned from     file  technology epp downloads release luna   eclipse java luna   macosx cocoa   tar gz format xml  there s a   p unable to connect to the database server at this time   p   msg prepended to the list when this happens   e g    p unable to connect to the database server at this time   p   xml version       encoding  iso         mirrors   mirror url    stud fht esslingen de pub mirrors eclipse technology epp downloads release luna   eclipse java luna   macosx cocoa   tar gz  label   germany  university of applied sciences esslingen               mirrors ,516659.0
519833.0,Papyrus,SysML,CLOSED,DUPLICATE,[SysML 1.4] Name compartment for requirement is to big,2017-08-25 06:59:42,the name compartment for the requirement is to bbig   ,521411.0
519867.0,CDT,cdt-indexer,CLOSED,DUPLICATE,CDT Indexer is (apparently) unable to infer return type of uniqe_ptr<>.get(),2017-07-19 17:52:18,in the following code  eclipse cdt gives a semantic error  invalid arguments  it seems that it is unable to infer the type of d get   if i change unique ptr to shared ptr  it works fine    include  stdio h   include  memory   int main        std  unique ptr char  d      printf     ,516338.0
519927.0,Community,Servers,CLOSED,DUPLICATE,Error 503 when updating from downloads.eclipse.org,2017-07-25 11:39:26,hi   i ve seen it happen several times this week when trying to update the uploaded papyrus  nightlies on my eclipse instance    the download speed is extremely slow   and eventually fails due to an error   and lists several jars   do you have some insight as to why this is happening     thanks  quentin  ps  as a bonus question  is it possible to mirror the uploaded file swiftly so as to have them mirrored right after they have been pushed                       oxygen nightly configure          job papyrus master nightly configure,519877.0
519939.0,JDT,UI,CLOSED,DUPLICATE,[9] configure module gives error if project is just a number,2017-07-20 07:01:12,follow up of bug        create a java   project with a number  say     right click on project    configure    create module info  module      is produced but that gives a compiler error   syntax error on token      identifier expected  solution  needs to generate a valid identifier ,519254.0
520027.0,CDT,cdt-indexer,CLOSED,DUPLICATE,Indexer fails for operator-> of std::unique_ptr,2017-07-21 12:18:34,created attachment   sample code provoking error   indexer fails to find fields of classes which are unique ptr s dereferenced with operator   and gives a  field  blah  could not be resolved  error   using operator  works fine  using a std  shared ptr works fine  using a temporary plain pointer works fine   gcc       compiles the code without complaint     attached a diddy bit of sample code  created as a new c   project in eclipse oxygen        i get an indexer error for the declaration for a  but not b  c or d   c   dialect is set to c    in project settings ,516338.0
